Sonde serial number                          	R2030132
Balloon release date and time                	2021-04-02T12:00:02
Sonde type                                   	RS41-SG

   n AscRate HeightMSL      P  Temp   RH  Dewp Dir Speed  VirT       Lat        Lon  MixR CompRng CompAz
1645     2.9      5163  549.7  -1.2  4.3 -37.8 299  11.3 272.0 23.157518 120.446716  0.27    7845    114
1646     2.9      5166  549.5  -1.2  4.3 -37.8 299  11.3 272.0 23.157468 120.446808  0.27    7855    114
1647     2.8      5169  549.3  -1.2  4.2 -37.8 299  11.4 271.9 23.157418 120.446900  0.27    7866    114
1648     2.8      5172  549.2  -1.3  4.2 -37.9 298  11.4 271.9 23.157368 120.446993  0.27    7877    114
1649     3.0      5175  549.0  -1.3  4.2 -38.0 298  11.4 271.9 23.157319 120.447087  0.26    7888    114
1650     3.1      5178  548.7  -1.3  4.2 -38.0 298  11.4 271.9 23.157272 120.447183  0.26    7899    114
1651     3.0      5181  548.5  -1.3  4.2 -38.1 298  11.4 271.9 23.157227 120.447281  0.26    7911    114
1652     2.8      5183  548.3  -1.3  4.1 -38.1 297  11.4 271.9 23.157184 120.447380  0.26    7922    114
1653     2.7      5186  548.2  -1.4  4.1 -38.2 297  11.4 271.8 23.157141 120.447478  0.26    7933    114
1654     2.8      5189  548.0  -1.4  4.1 -38.2 297  11.5 271.8 23.157097 120.447576  0.26    7944    114
1655     3.0      5192  547.8  -1.4  4.1 -38.2 297  11.5 271.8 23.157052 120.447673  0.26    7955    114
1656     3.1      5195  547.5  -1.4  4.1 -38.3 297  11.5 271.8 23.157005 120.447770  0.26    7966    114
1657     3.2      5198  547.3  -1.4  4.1 -38.3 296  11.5 271.8 23.156957 120.447869  0.26    7978    114
1658     3.2      5201  547.1  -1.5  4.1 -38.3 296  11.5 271.7 23.156910 120.447969  0.26    7989    114
1659     3.0      5204  546.9  -1.5  4.1 -38.4 296  11.5 271.7 23.156861 120.448070  0.25    8001    114
1660     2.9      5207  546.7  -1.5  4.1 -38.4 296  11.5 271.7 23.156814 120.448174  0.25    8013    114
1661     2.9      5210  546.5  -1.5  4.1 -38.4 295  11.5 271.7 23.156767 120.448279  0.25    8025    114
1662     2.9      5213  546.3  -1.5  4.1 -38.5 295  11.5 271.6 23.156724 120.448387  0.25    8037    114
1663     2.8      5216  546.1  -1.6  4.1 -38.5 295  11.5 271.6 23.156681 120.448496  0.25    8049    114
1664     2.6      5219  545.9  -1.6  4.0 -38.6 295  11.5 271.6 23.156640 120.448606  0.25    8061    114
1665     2.6      5221  545.8  -1.6  4.0 -38.6 294  11.5 271.6 23.156600 120.448715  0.25    8073    114
1666     2.7      5224  545.6  -1.6  4.0 -38.7 294  11.5 271.6 23.156560 120.448822  0.25    8085    114
1667     2.9      5227  545.4  -1.6  4.0 -38.8 294  11.5 271.6 23.156522 120.448927  0.24    8097    114
1668     3.2      5230  545.2  -1.6  3.9 -38.9 294  11.4 271.6 23.156484 120.449030  0.24    8108    114
1669     3.4      5233  544.9  -1.6  3.9 -38.9 293  11.4 271.6 23.156446 120.449131  0.24    8119    114
1670     3.3      5237  544.7  -1.6  3.9 -39.0 293  11.4 271.6 23.156405 120.449231  0.24    8130    114
1671     3.1      5240  544.5  -1.6  3.9 -39.1 293  11.4 271.5 23.156363 120.449331  0.24    8142    114
1672     3.0      5243  544.3  -1.6  3.8 -39.2 292  11.4 271.5 23.156318 120.449430  0.24    8153    114
1673     3.1      5246  544.1  -1.7  3.8 -39.2 292  11.3 271.5 23.156270 120.449529  0.23    8164    114
1674     3.2      5249  543.8  -1.7  3.8 -39.2 292  11.3 271.5 23.156223 120.449626  0.23    8175    114
1675     3.2      5252  543.6  -1.7  3.8 -39.2 291  11.3 271.5 23.156177 120.449723  0.23    8187    114
1676     3.0      5255  543.4  -1.7  3.8 -39.3 291  11.2 271.5 23.156135 120.449822  0.23    8198    114
1677     2.7      5258  543.2  -1.7  3.8 -39.3 291  11.2 271.5 23.156096 120.449924  0.23    8209    114
1678     2.4      5260  543.1  -1.7  3.8 -39.4 290  11.2 271.5 23.156060 120.450029  0.23    8221    114
1679     2.5      5263  542.9  -1.7  3.7 -39.4 290  11.1 271.5 23.156028 120.450137  0.23    8232    114
1680     2.8      5266  542.7  -1.7  3.7 -39.5 290  11.1 271.5 23.156000 120.450244  0.23    8243    114
1681     3.2      5269  542.5  -1.7  3.7 -39.5 289  11.1 271.5 23.155972 120.450350  0.23    8255    114
1682     3.4      5272  542.2  -1.7  3.7 -39.6 289  11.0 271.5 23.155945 120.450454  0.23    8266    114
1683     3.6      5276  542.0  -1.7  3.7 -39.6 289  11.0 271.4 23.155918 120.450555  0.23    8276    114
1684     3.7      5280  541.8  -1.8  3.7 -39.6 288  11.0 271.4 23.155891 120.450655  0.23    8287    114
1685     3.7      5283  541.5  -1.8  3.7 -39.7 288  11.0 271.4 23.155864 120.450754  0.22    8297    114
1686     3.5      5287  541.2  -1.8  3.6 -39.8 287  10.9 271.4 23.155838 120.450853  0.22    8308    114
1687     3.3      5290  541.0  -1.8  3.6 -39.9 287  10.9 271.4 23.155811 120.450952  0.22    8318    114
1688     3.0      5293  540.8  -1.8  3.6 -40.0 287  10.9 271.4 23.155784 120.451050  0.22    8329    114
1689     2.8      5296  540.6  -1.8  3.5 -40.1 287  10.9 271.4 23.155757 120.451148  0.22    8339    114
1690     2.8      5299  540.4  -1.8  3.5 -40.2 286  10.9 271.3 23.155730 120.451246  0.21    8349    114
1691     2.8      5301  540.3  -1.8  3.5 -40.3 286  10.9 271.3 23.155704 120.451344  0.21    8360    114
1692     2.9      5304  540.1  -1.8  3.4 -40.4 286  10.9 271.4 23.155677 120.451444  0.21    8370    114
1693     3.1      5308  539.9  -1.8  3.3 -40.7 286  10.9 271.4 23.155652 120.451545  0.20    8381    114
1694     3.2      5311  539.6  -1.7  3.1 -41.1 286  10.9 271.5 23.155629 120.451648  0.19    8392    114
1695     3.1      5314  539.4  -1.6  3.0 -41.6 285  10.9 271.5 23.155607 120.451753  0.18    8402    114
1696     2.9      5317  539.2  -1.6  2.8 -42.0 285  10.9 271.6 23.155585 120.451857  0.18    8413    114
1697     2.7      5319  539.1  -1.5  2.7 -42.4 285  10.9 271.6 23.155563 120.451961  0.17    8424    114
1698     2.9      5322  538.9  -1.5  2.6 -42.9 285  10.9 271.7 23.155540 120.452064  0.16    8435    114
1699     3.0      5325  538.6  -1.5  2.4 -43.4 285  10.9 271.7 23.155518 120.452165  0.15    8445    114
1700     3.0      5328  538.4  -1.5  2.4 -43.6 285  10.9 271.7 23.155497 120.452266  0.15    8456    114
1701     2.8      5331  538.2  -1.5  2.4 -43.6 285  10.9 271.7 23.155477 120.452369  0.15    8466    114
1702     2.7      5334  538.1  -1.5  2.4 -43.6 285  10.9 271.7 23.155458 120.452473  0.15    8477    114
1703     2.7      5336  537.9  -1.5  2.4 -43.7 285  10.9 271.7 23.155437 120.452580  0.15    8488    114
1704     2.7      5339  537.7  -1.5  2.3 -43.8 286  10.9 271.6 23.155415 120.452688  0.15    8499    114
1705     2.9      5342  537.5  -1.5  2.3 -43.8 286  10.9 271.6 23.155390 120.452796  0.15    8510    114
1706     3.0      5345  537.3  -1.6  2.3 -43.8 286  11.0 271.6 23.155364 120.452901  0.15    8521    114
1707     3.1      5348  537.1  -1.6  2.3 -43.9 286  11.0 271.6 23.155335 120.453004  0.15    8532    114
1708     3.0      5351  536.9  -1.6  2.3 -44.0 286  11.0 271.6 23.155305 120.453106  0.14    8543    114
1709     2.9      5354  536.7  -1.6  2.2 -44.2 286  11.0 271.6 23.155273 120.453207  0.14    8554    114
1710     3.0      5357  536.5  -1.6  2.1 -44.6 286  11.0 271.6 23.155242 120.453307  0.13    8565    114
1711     3.1      5360  536.3  -1.5  2.0 -45.1 287  11.0 271.7 23.155212 120.453405  0.13    8575    114
1712     3.2      5363  536.1  -1.5  2.0 -45.4 287  11.0 271.7 23.155182 120.453503  0.12    8586    114
1713     3.2      5367  535.8  -1.4  1.9 -45.5 287  11.0 271.7 23.155152 120.453602  0.12    8596    114
1714     3.1      5370  535.6  -1.4  1.9 -45.5 287  11.0 271.8 23.155121 120.453702  0.12    8607    114
1715     3.0      5373  535.5  -1.4  1.9 -45.4 287  11.0 271.7 23.155089 120.453804  0.12    8618    114
1716     2.9      5375  535.3  -1.4  2.0 -45.3 288  11.0 271.7 23.155057 120.453906  0.13    8629    114
1717     2.8      5378  535.1  -1.5  2.0 -45.2 288  11.0 271.7 23.155026 120.454010  0.13    8640    114
1718     2.8      5381  534.9  -1.5  2.0 -45.3 288  10.9 271.7 23.154996 120.454115  0.13    8651    114
1719     2.9      5384  534.7  -1.5  2.0 -45.3 288  10.9 271.7 23.154967 120.454221  0.12    8663    114
1720     3.0      5387  534.5  -1.5  2.0 -45.4 288  10.9 271.6 23.154938 120.454327  0.12    8674    114
1721     3.2      5390  534.3  -1.6  2.0 -45.4 289  10.9 271.6 23.154908 120.454430  0.12    8685    114
1722     3.3      5393  534.0  -1.6  2.0 -45.4 289  10.9 271.6 23.154877 120.454531  0.12    8696    114
1723     3.2      5397  533.8  -1.6  2.0 -45.4 289  10.8 271.6 23.154845 120.454630  0.12    8706    114
1724     3.1      5400  533.6  -1.6  2.0 -45.3 289  10.8 271.5 23.154812 120.454729  0.13    8717    114
1725     2.9      5403  533.4  -1.7  2.0 -45.3 289  10.8 271.5 23.154778 120.454828  0.13    8728    114
1726     2.8      5406  533.2  -1.7  2.0 -45.3 290  10.8 271.5 23.154742 120.454926  0.13    8739    114
1727     2.7      5408  533.1  -1.7  2.0 -45.3 290  10.7 271.5 23.154705 120.455025  0.13    8750    114
1728     2.7      5411  532.9  -1.7  2.0 -45.3 290  10.7 271.4 23.154668 120.455124  0.13    8761    114
1729     2.7      5414  532.7  -1.7  2.0 -45.3 290  10.6 271.4 23.154634 120.455223  0.13    8772    114
1730     2.8      5416  532.5  -1.8  2.0 -45.4 290  10.6 271.4 23.154603 120.455323  0.12    8782    114
1731     2.8      5419  532.3  -1.8  2.0 -45.4 290  10.6 271.4 23.154576 120.455422  0.12    8793    114
1732     2.9      5422  532.1  -1.8  2.0 -45.5 291  10.5 271.4 23.154549 120.455521  0.12    8803    114
1733     3.0      5425  531.9  -1.8  2.0 -45.6 291  10.5 271.4 23.154522 120.455621  0.12    8814    114
1734     3.0      5428  531.7  -1.8  1.9 -45.7 291  10.4 271.3 23.154492 120.455720  0.12    8825    114
1735     3.0      5431  531.5  -1.9  1.9 -45.8 291  10.4 271.3 23.154457 120.455817  0.12    8835    114
1736     3.0      5434  531.3  -1.9  1.9 -46.0 291  10.3 271.3 23.154420 120.455912  0.12    8846    114
1737     3.1      5437  531.1  -1.9  1.9 -46.0 292  10.3 271.3 23.154380 120.456003  0.12    8856    114
1738     3.3      5441  530.9  -1.8  1.9 -46.0 292  10.2 271.3 23.154341 120.456092  0.12    8866    114
1739     3.3      5444  530.7  -1.8  1.9 -46.1 292  10.2 271.3 23.154302 120.456181  0.12    8876    114
1740     3.3      5447  530.4  -1.8  1.8 -46.2 292  10.1 271.3 23.154263 120.456268  0.11    8886    114
1741     3.2      5450  530.2  -1.9  1.8 -46.3 293  10.1 271.3 23.154226 120.456354  0.11    8896    114
1742     3.2      5454  530.0  -1.9  1.8 -46.4 293  10.0 271.3 23.154191 120.456439  0.11    8905    114
1743     3.1      5457  529.8  -1.9  1.8 -46.6 293  10.0 271.3 23.154157 120.456525  0.11    8915    114
1744     2.8      5460  529.6  -1.9  1.7 -46.9 293  10.0 271.3 23.154124 120.456613  0.11    8925    114
1745     2.7      5462  529.5  -1.9  1.7 -47.2 294   9.9 271.3 23.154093 120.456702  0.10    8935    114
1746     2.6      5465  529.3  -1.9  1.6 -47.3 294   9.9 271.3 23.154063 120.456790  0.10    8944    114
1747     2.6      5467  529.1  -1.9  1.6 -47.5 294   9.9 271.3 23.154034 120.456878  0.10    8954    114
1748     2.6      5470  528.9  -1.9  1.6 -47.5 294   9.8 271.2 23.154004 120.456965  0.10    8963    114
1749     2.6      5473  528.8  -2.0  1.6 -47.5 295   9.8 271.2 23.153972 120.457053  0.10    8973    114
1750     2.6      5475  528.6  -2.0  1.6 -47.5 295   9.8 271.2 23.153938 120.457138  0.10    8982    114
1751     2.5      5478  528.4  -2.0  1.6 -47.5 295   9.8 271.2 23.153902 120.457222  0.10    8992    114
1752     2.5      5480  528.2  -2.0  1.6 -47.6 295   9.8 271.1 23.153864 120.457304  0.10    9001    114
1753     2.6      5483  528.1  -2.0  1.6 -47.6 296   9.8 271.1 23.153825 120.457386  0.10    9011    114
1754     2.8      5486  527.9  -2.1  1.6 -47.6 296   9.8 271.1 23.153787 120.457467  0.10    9020    114
1755     3.0      5489  527.7  -2.1  1.6 -47.6 296   9.8 271.1 23.153747 120.457547  0.10    9029    114
1756     3.2      5492  527.5  -2.1  1.6 -47.6 296   9.8 271.1 23.153708 120.457627  0.10    9039    114
1757     3.1      5495  527.2  -2.1  1.6 -47.7 297   9.8 271.0 23.153668 120.457708  0.10    9048    114
1758     3.0      5498  527.1  -2.2  1.6 -47.7 297   9.8 271.0 23.153628 120.457791  0.10    9058    114
1759     2.9      5501  526.9  -2.2  1.6 -47.6 297   9.8 271.0 23.153587 120.457878  0.10    9067    114
1760     2.9      5504  526.7  -2.2  1.6 -47.7 297   9.8 271.0 23.153546 120.457966  0.10    9078    114
1761     3.0      5507  526.5  -2.2  1.5 -48.0 298   9.8 270.9 23.153504 120.458054  0.09    9088    114
1762     3.2      5510  526.3  -2.2  1.5 -48.2 298   9.8 270.9 23.153462 120.458142  0.09    9098    114
1763     3.4      5513  526.0  -2.3  1.5 -48.1 298   9.8 270.9 23.153420 120.458228  0.09    9108    114
1764     3.3      5517  525.8  -2.3  1.5 -48.0 299   9.8 270.9 23.153378 120.458314  0.09    9118    114
1765     3.1      5520  525.6  -2.3  1.6 -47.9 299   9.9 270.9 23.153337 120.458397  0.10    9127    114
1766     2.8      5523  525.4  -2.3  1.6 -47.9 299   9.9 270.9 23.153295 120.458480  0.10    9137    114
1767     2.4      5525  525.3  -2.3  1.6 -47.9 299   9.9 270.9 23.153253 120.458563  0.10    9147    114
1768     2.2      5527  525.1  -2.3  1.6 -48.0 300   9.9 270.9 23.153209 120.458646  0.09    9156    114
1769     2.4      5530  525.0  -2.3  1.5 -48.1 300  10.0 270.9 23.153164 120.458728  0.09    9166    114
1770     2.7      5532  524.8  -2.3  1.5 -48.1 300  10.0 270.9 23.153117 120.458811  0.09    9176    114
1771     3.0      5535  524.6  -2.3  1.5 -48.1 300  10.0 270.8 23.153070 120.458893  0.09    9186    114
1772     3.2      5538  524.4  -2.3  1.6 -48.0 301  10.0 270.8 23.153022 120.458975  0.09    9196    114
1773     3.3      5542  524.2  -2.4  1.6 -48.0 301  10.1 270.8 23.152973 120.459057  0.09    9205    114
1774     3.5      5545  524.0  -2.4  1.5 -48.1 301  10.1 270.8 23.152924 120.459139  0.09    9215    114
1775     3.6      5549  523.7  -2.4  1.5 -48.1 301  10.1 270.8 23.152877 120.459222  0.09    9225    114
1776     3.6      5552  523.4  -2.4  1.6 -48.0 302  10.2 270.7 23.152831 120.459305  0.09    9235    114
1777     3.2      5556  523.2  -2.5  1.6 -48.0 302  10.2 270.7 23.152787 120.459388  0.09    9245    114
1778     2.7      5558  523.1  -2.5  1.6 -48.0 302  10.3 270.7 23.152744 120.459471  0.10    9255    114
1779     2.4      5561  522.9  -2.5  1.6 -48.0 302  10.3 270.7 23.152701 120.459554  0.10    9264    114
1780     2.5      5563  522.8  -2.5  1.6 -48.0 303  10.3 270.6 23.152657 120.459637  0.09    9274    114
1781     2.7      5566  522.6  -2.5  1.6 -48.1 303  10.4 270.6 23.152611 120.459721  0.09    9284    114
1782     3.0      5569  522.4  -2.6  1.6 -48.0 303  10.4 270.6 23.152562 120.459805  0.09    9294    114
1783     3.1      5572  522.1  -2.6  1.6 -47.9 303  10.4 270.6 23.152508 120.459891  0.10    9305    114
1784     3.2      5575  521.9  -2.6  1.6 -47.9 304  10.5 270.6 23.152452 120.459979  0.10    9315    114
1785     3.3      5579  521.7  -2.6  1.6 -47.9 304  10.5 270.6 23.152395 120.460068  0.10    9326    114
1786     3.3      5582  521.5  -2.6  1.6 -48.0 304  10.5 270.5 23.152339 120.460157  0.10    9337    114
1787     3.3      5585  521.3  -2.6  1.6 -48.0 304  10.6 270.5 23.152283 120.460245  0.09    9348    114
1788     3.1      5588  521.1  -2.7  1.6 -48.0 304  10.6 270.5 23.152227 120.460333  0.09    9359    114
1789     2.9      5591  520.9  -2.7  1.6 -48.0 304  10.6 270.5 23.152170 120.460421  0.10    9369    114
1790     2.6      5594  520.7  -2.7  1.6 -47.9 305  10.7 270.5 23.152111 120.460508  0.10    9380    114
1791     2.5      5596  520.6  -2.7  1.6 -47.9 305  10.7 270.4 23.152051 120.460595  0.10    9391    114
1792     2.6      5599  520.4  -2.7  1.6 -47.9 305  10.7 270.4 23.151990 120.460680  0.10    9402    114
1793     3.0      5602  520.2  -2.8  1.6 -47.9 305  10.8 270.4 23.151929 120.460765  0.10    9413    114
1794     3.3      5605  520.0  -2.8  1.7 -47.8 305  10.8 270.4 23.151870 120.460849  0.10    9423    114
1795     3.3      5609  519.7  -2.8  1.7 -47.7 305  10.8 270.4 23.151813 120.460930  0.10    9433    114
1796     3.0      5612  519.5  -2.8  1.7 -47.7 305  10.9 270.3 23.151756 120.461010  0.10    9443    114
1797     2.7      5614  519.4  -2.8  1.7 -47.7 305  10.9 270.3 23.151699 120.461089  0.10    9453    114
1798     2.6      5617  519.2  -2.9  1.7 -47.6 305  10.9 270.3 23.151642 120.461168  0.10    9463    114
1799     2.8      5620  519.1  -2.9  1.7 -47.6 305  11.0 270.3 23.151585 120.461248  0.10    9473    114
1800     3.1      5623  518.8  -2.9  1.7 -47.7 305  11.0 270.3 23.151528 120.461330  0.10    9484    114
1801     3.3      5626  518.6  -2.9  1.7 -47.7 305  11.0 270.3 23.151472 120.461416  0.10    9494    114
1802     3.2      5629  518.4  -2.9  1.7 -47.7 305  11.0 270.2 23.151416 120.461505  0.10    9505    114
1803     2.9      5632  518.2  -2.9  1.7 -47.6 305  11.1 270.2 23.151360 120.461598  0.10    9516    114
1804     2.6      5635  518.0  -2.9  1.7 -47.5 305  11.1 270.2 23.151305 120.461692  0.10    9527    114
1805     2.5      5637  517.9  -2.9  1.7 -47.5 304  11.1 270.2 23.151249 120.461787  0.10    9539    114
1806     2.8      5640  517.7  -3.0  1.7 -47.4 304  11.2 270.2 23.151194 120.461882  0.10    9550    114
1807     3.2      5643  517.5  -3.0  1.8 -47.4 304  11.2 270.2 23.151139 120.461974  0.10    9561    114
1808     3.3      5647  517.2  -3.0  1.8 -47.4 304  11.2 270.2 23.151086 120.462064  0.10    9572    114
1809     3.2      5650  517.0  -3.0  1.8 -47.4 304  11.2 270.2 23.151033 120.462153  0.10    9583    114
1810     3.2      5653  516.9  -3.0  1.8 -47.3 304  11.3 270.2 23.150978 120.462241  0.10    9594    114
1811     3.3      5656  516.7  -3.0  1.8 -47.1 304  11.3 270.1 23.150920 120.462330  0.11    9605    114
1812     3.3      5659  516.4  -3.1  1.8 -47.1 304  11.3 270.1 23.150860 120.462421  0.11    9616    114
1813     3.2      5663  516.2  -3.1  1.8 -47.1 304  11.4 270.1 23.150799 120.462513  0.11    9627    114
1814     2.9      5666  516.0  -3.1  1.8 -47.0 303  11.4 270.1 23.150740 120.462606  0.11    9639    114
1815     2.8      5668  515.8  -3.1  1.8 -47.0 303  11.4 270.1 23.150682 120.462700  0.11    9650    114
1816     2.7      5671  515.7  -3.1  1.8 -47.0 303  11.5 270.0 23.150625 120.462793  0.11    9661    114
1817     2.7      5674  515.5  -3.2  1.8 -47.1 303  11.5 270.0 23.150569 120.462887  0.11    9673    114
1818     2.6      5676  515.3  -3.2  1.8 -47.1 303  11.5 270.0 23.150516 120.462981  0.11    9684    114
1819     2.6      5679  515.1  -3.2  1.9 -47.0 303  11.5 270.0 23.150463 120.463076  0.11    9695    114
1820     2.6      5682  515.0  -3.2  1.9 -46.9 303  11.6 270.0 23.150410 120.463173  0.11    9707    114
1821     2.9      5684  514.8  -3.2  1.9 -46.9 303  11.6 269.9 23.150355 120.463268  0.11    9718    114
1822     3.1      5688  514.6  -3.3  1.9 -46.9 303  11.6 269.9 23.150299 120.463364  0.11    9729    114
1823     3.3      5691  514.4  -3.3  1.9 -46.9 303  11.7 269.9 23.150243 120.463459  0.11    9741    114
1824     3.2      5694  514.2  -3.3  1.9 -46.9 303  11.7 269.8 23.150186 120.463555  0.11    9753    114
1825     3.0      5697  514.0  -3.3  1.9 -46.9 303  11.7 269.8 23.150129 120.463651  0.11    9764    114
1826     2.9      5700  513.8  -3.4  1.9 -46.9 303  11.8 269.8 23.150071 120.463748  0.11    9776    114
1827     2.9      5703  513.6  -3.4  1.9 -47.0 303  11.8 269.8 23.150015 120.463846  0.11    9788    114
1828     3.0      5706  513.4  -3.4  1.9 -47.0 303  11.8 269.8 23.149958 120.463944  0.11    9799    114
1829     3.0      5709  513.2  -3.4  1.9 -47.1 303  11.8 269.7 23.149902 120.464043  0.11    9811    114
1830     2.9      5712  513.0  -3.5  1.9 -47.1 303  11.9 269.7 23.149847 120.464142  0.11    9823    114
1831     2.9      5715  512.8  -3.5  1.9 -47.1 303  11.9 269.7 23.149791 120.464241  0.11    9835    114
1832     2.9      5717  512.7  -3.5  1.9 -47.1 303  11.9 269.7 23.149735 120.464341  0.11    9847    114
1833     3.1      5721  512.4  -3.5  1.9 -47.2 303  12.0 269.6 23.149677 120.464439  0.11    9858    114
1834     3.3      5724  512.2  -3.6  1.9 -47.1 303  12.0 269.6 23.149620 120.464536  0.11    9870    114
1835     3.4      5727  512.0  -3.6  1.9 -47.0 303  12.0 269.6 23.149563 120.464631  0.11    9882    114
1836     3.4      5731  511.8  -3.6  1.9 -47.1 303  12.0 269.6 23.149505 120.464725  0.11    9893    114
1837     3.2      5734  511.6  -3.6  1.9 -47.1 303  12.1 269.5 23.149447 120.464818  0.11    9904    114
1838     2.9      5737  511.4  -3.7  1.9 -47.1 303  12.1 269.5 23.149388 120.464912  0.11    9916    114
1839     2.7      5739  511.2  -3.7  1.9 -47.1 303  12.1 269.5 23.149327 120.465005  0.11    9927    114
1840     2.7      5742  511.1  -3.7  1.9 -47.2 303  12.2 269.5 23.149265 120.465100  0.11    9939    114
1841     2.8      5745  510.9  -3.7  1.9 -47.3 303  12.2 269.4 23.149202 120.465195  0.11    9951    114
1842     2.8      5748  510.7  -3.7  1.8 -47.4 303  12.2 269.4 23.149139 120.465295  0.10    9963    114
1843     2.7      5750  510.5  -3.7  1.8 -47.5 303  12.3 269.4 23.149075 120.465398  0.10    9976    114
1844     2.6      5753  510.3  -3.7  1.8 -47.4 303  12.3 269.4 23.149011 120.465506  0.10    9989    114
1845     2.6      5756  510.2  -3.8  1.9 -47.3 303  12.3 269.4 23.148950 120.465616  0.10   10002    114
1846     2.5      5758  510.0  -3.8  1.9 -47.3 303  12.3 269.4 23.148891 120.465726  0.11   10015    114
1847     2.5      5761  509.9  -3.8  1.9 -47.2 303  12.4 269.4 23.148832 120.465834  0.11   10027    114
1848     2.6      5763  509.7  -3.8  1.9 -47.2 303  12.4 269.4 23.148774 120.465940  0.11   10040    114
1849     2.8      5766  509.5  -3.8  1.9 -47.1 303  12.4 269.3 23.148716 120.466042  0.11   10052    114
1850     2.9      5769  509.3  -3.9  1.9 -47.1 303  12.4 269.3 23.148657 120.466142  0.11   10064    114
1851     2.9      5772  509.1  -3.9  1.9 -47.1 303  12.5 269.3 23.148598 120.466241  0.11   10076    114
1852     2.9      5775  508.9  -3.9  1.9 -47.2 303  12.5 269.3 23.148540 120.466338  0.11   10088    115
1853     2.8      5777  508.8  -3.9  1.9 -47.1 303  12.5 269.3 23.148481 120.466435  0.11   10100    115
1854     2.8      5780  508.6  -3.9  1.9 -47.1 303  12.5 269.2 23.148421 120.466531  0.11   10111    115
1855     3.0      5783  508.4  -3.9  2.0 -47.0 303  12.5 269.2 23.148358 120.466628  0.11   10123    115
1856     3.2      5787  508.2  -4.0  2.0 -47.0 303  12.5 269.2 23.148294 120.466727  0.11   10135    115
1857     3.4      5790  508.0  -4.0  2.0 -47.0 303  12.6 269.2 23.148229 120.466828  0.11   10148    115
1858     3.4      5793  507.7  -4.0  2.0 -46.9 303  12.6 269.2 23.148165 120.466930  0.11   10160    115
1859     3.2      5796  507.5  -4.0  2.0 -46.9 303  12.6 269.1 23.148102 120.467034  0.11   10173    115
1860     3.0      5800  507.3  -4.1  2.0 -46.9 303  12.6 269.1 23.148039 120.467140  0.11   10186    115
1861     2.9      5802  507.2  -4.1  2.0 -46.8 303  12.6 269.1 23.147977 120.467246  0.11   10198    115
1862     3.0      5805  507.0  -4.1  2.0 -46.8 303  12.6 269.1 23.147915 120.467352  0.11   10211    115
1863     3.0      5808  506.8  -4.1  2.0 -46.8 303  12.6 269.0 23.147854 120.467458  0.11   10224    115
1864     3.1      5812  506.6  -4.2  2.0 -46.8 302  12.6 269.0 23.147791 120.467564  0.11   10237    115
1865     3.2      5815  506.4  -4.2  2.1 -46.7 302  12.6 269.0 23.147727 120.467670  0.11   10250    115
1866     3.3      5818  506.2  -4.2  2.1 -46.6 302  12.7 269.0 23.147663 120.467775  0.11   10262    115
1867     3.2      5821  505.9  -4.2  2.1 -46.6 302  12.7 268.9 23.147599 120.467880  0.12   10275    115
1868     3.1      5824  505.7  -4.2  2.1 -46.5 302  12.7 268.9 23.147535 120.467984  0.12   10288    115
1869     3.0      5827  505.6  -4.3  2.1 -46.5 302  12.7 268.9 23.147472 120.468088  0.12   10300    115
1870     2.9      5830  505.4  -4.3  2.1 -46.5 302  12.7 268.9 23.147410 120.468191  0.12   10313    115
1871     3.0      5833  505.2  -4.3  2.1 -46.5 302  12.7 268.8 23.147351 120.468295  0.12   10325    115
1872     3.0      5836  505.0  -4.3  2.2 -46.4 302  12.7 268.8 23.147294 120.468399  0.12   10338    115
1873     2.9      5839  504.8  -4.4  2.2 -46.2 302  12.6 268.8 23.147241 120.468504  0.12   10350    115
1874     2.9      5842  504.6  -4.4  2.3 -46.0 301  12.6 268.8 23.147190 120.468608  0.12   10362    115
1875     2.8      5845  504.4  -4.4  2.3 -46.0 301  12.6 268.8 23.147138 120.468713  0.12   10374    115
1876     2.8      5848  504.2  -4.4  2.2 -46.1 301  12.6 268.8 23.147085 120.468820  0.12   10386    115
1877     2.7      5850  504.1  -4.4  2.2 -46.4 301  12.6 268.8 23.147031 120.468928  0.12   10399    115
1878     2.7      5853  503.9  -4.4  2.1 -46.8 301  12.6 268.8 23.146973 120.469036  0.11   10412    115
1879     2.6      5855  503.7  -4.4  2.0 -47.1 301  12.6 268.8 23.146913 120.469144  0.11   10425    115
1880     2.4      5858  503.6  -4.4  2.0 -47.2 301  12.6 268.8 23.146850 120.469251  0.11   10438    115
1881     2.4      5860  503.4  -4.4  2.0 -47.3 301  12.6 268.8 23.146787 120.469358  0.11   10450    115
1882     2.6      5863  503.3  -4.4  2.0 -47.4 301  12.5 268.7 23.146724 120.469465  0.11   10463    115
1883     3.0      5866  503.1  -4.4  1.9 -47.5 300  12.5 268.7 23.146663 120.469572  0.10   10476    115
1884     3.4      5869  502.9  -4.5  1.9 -47.6 300  12.5 268.7 23.146602 120.469679  0.10   10489    115
1885     3.6      5873  502.6  -4.5  1.9 -47.7 300  12.5 268.7 23.146541 120.469786  0.10   10502    115
1886     3.5      5876  502.4  -4.5  1.9 -47.8 300  12.5 268.7 23.146482 120.469893  0.10   10514    115
1887     3.3      5880  502.2  -4.5  1.9 -47.8 300  12.5 268.7 23.146424 120.469999  0.10   10527    115
