100,200,300,400,500,600,700,800,900,1000
Time,Temp.,Humin.,Pressure.,Az,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd
20201120_09:36:37.25,99.9,99.9,999.9,001,0.37,-0.37,0.29,0.59,135.00,1.10,-0.37,0.39,1.22,108.43,0.73,-1.10,0.24,1.34,146.31,0.00,-1.10,0.34,1.15,180.00,0.73,0.37,0.83,1.17,63.43,0.00,-0.37,0.44,0.57,180.00,0.00,-0.37,0.44,0.57,180.00,0.00,-0.37,0.44,0.57,180.00,0.00,-1.10,0.54,1.22,180.00,0.00,-0.37,0.44,0.57,180.00
20201120_09:36:37.78,99.9,99.9,999.9,001,0.37,-0.37,0.29,0.59,135.00,1.10,-0.37,0.39,1.22,108.43,0.73,-0.73,0.29,1.07,135.00,0.00,-1.10,0.34,1.15,180.00,0.00,0.37,0.73,0.82,0.00,0.00,-0.37,0.44,0.57,180.00,0.00,-0.37,0.44,0.57,180.00,0.37,-0.37,0.39,0.65,135.00,0.00,-1.10,0.54,1.22,180.00,0.00,-0.37,0.44,0.57,180.00
20201120_09:36:38.30,99.9,99.9,999.9,001,0.37,-0.37,0.29,0.59,135.00,0.73,-0.37,0.34,0.89,116.57,0.73,-0.73,0.29,1.07,135.00,0.00,-0.73,0.39,0.83,180.00,0.00,-0.37,0.64,0.73,180.00,0.00,-0.37,0.44,0.57,180.00,0.00,-0.37,0.44,0.57,180.00,0.37,-0.37,0.39,0.65,135.00,0.00,-0.73,0.59,0.94,180.00,0.00,-0.37,0.44,0.57,180.00
20201120_09:36:38.83,99.9,99.9,999.9,001,0.37,-0.37,0.29,0.59,135.00,1.10,-0.37,0.39,1.22,108.43,0.73,-0.37,0.24,0.85,116.57,0.37,-0.73,0.24,0.85,153.43,0.00,-0.37,0.64,0.73,180.00,0.00,-0.37,0.44,0.57,180.00,0.00,-0.37,0.44,0.57,180.00,0.37,-0.37,0.39,0.65,135.00,0.00,0.00,0.49,0.49,0.00,0.00,-0.18,0.42,0.45,180.00
20201120_09:36:39.36,99.9,99.9,999.9,001,0.37,-0.37,0.29,0.59,135.00,1.46,-0.37,0.44,1.57,104.04,0.73,-0.37,0.24,0.85,116.57,0.00,-0.73,0.29,0.79,180.00,-0.37,-0.37,0.59,0.78,225.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,0.37,-0.37,0.39,0.65,135.00,0.00,0.00,0.49,0.49,0.00,0.00,0.00,0.39,0.39,0.00
20201120_09:36:39.89,99.9,99.9,999.9,001,0.37,-0.37,0.29,0.59,135.00,1.83,-0.37,0.39,1.90,101.31,0.73,-0.37,0.24,0.85,116.57,0.37,-0.37,0.20,0.55,135.00,-0.37,0.00,0.54,0.65,270.00,0.00,0.00,0.39,0.39,0.00,0.37,0.37,0.49,0.71,45.00,0.00,0.00,0.39,0.39,0.00,-0.37,0.37,0.49,0.71,315.00,0.00,0.00,0.39,0.39,0.00
20201120_09:36:40.41,99.9,99.9,999.9,001,0.37,-0.37,0.29,0.59,135.00,1.46,-0.37,0.34,1.55,104.04,0.73,-0.37,0.24,0.85,116.57,0.00,-0.37,0.24,0.44,180.00,-0.37,1.10,0.59,1.30,341.57,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,0.37,0.00,0.34,0.50,90.00,-0.73,0.37,0.54,0.98,296.57,0.00,0.73,0.49,0.88,0.00
20201120_09:36:40.94,99.9,99.9,999.9,001,0.00,-0.37,0.34,0.50,180.00,1.10,0.00,0.24,1.12,90.00,0.73,-0.37,0.24,0.85,116.57,0.00,-0.37,0.24,0.44,180.00,-0.37,0.00,0.54,0.65,270.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,-0.37,0.37,0.49,0.71,315.00,0.00,0.73,0.49,0.88,0.00
20201120_09:36:41.47,99.9,99.9,999.9,001,0.00,-0.37,0.34,0.50,180.00,1.10,-0.37,0.29,1.19,108.43,0.73,0.00,0.20,0.76,90.00,0.00,0.00,0.29,0.29,0.00,0.00,0.37,0.44,0.57,0.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,-0.37,0.37,0.49,0.71,315.00,0.00,0.00,0.39,0.39,0.00
20201120_09:36:41.99,99.9,99.9,999.9,001,0.00,0.00,0.29,0.29,0.00,1.10,0.00,0.24,1.12,90.00,0.73,-0.37,0.24,0.85,116.57,0.00,-0.73,0.29,0.79,180.00,0.00,0.37,0.44,0.57,0.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,0.37,0.00,0.34,0.50,90.00,-0.37,0.37,0.49,0.71,315.00,0.00,0.00,0.39,0.39,0.00
20201120_09:36:42.52,99.9,99.9,999.9,001,0.37,-0.37,0.29,0.59,135.00,1.10,-0.37,0.29,1.19,108.43,0.73,0.00,0.29,0.79,90.00,0.37,-0.37,0.29,0.59,135.00,0.00,0.37,0.44,0.57,0.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,0.37,0.00,0.34,0.50,90.00,-0.37,0.37,0.49,0.71,315.00,0.00,0.00,0.39,0.39,0.00
20201120_09:36:43.05,99.9,99.9,999.9,001,0.73,-0.37,0.34,0.89,116.57,1.10,-0.37,0.29,1.19,108.43,0.73,0.00,0.29,0.79,90.00,0.37,-0.37,0.29,0.59,135.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,0.37,0.00,0.34,0.50,90.00,0.00,0.00,0.39,0.39,0.00,0.00,0.37,0.44,0.57,0.00
20201120_09:36:43.57,99.9,99.9,999.9,001,0.73,0.00,0.29,0.79,90.00,0.73,-0.37,0.34,0.89,116.57,0.73,-0.37,0.24,0.85,116.57,0.37,-0.37,0.29,0.59,135.00,0.37,0.00,0.44,0.57,90.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.29,0.29,0.00,0.00,0.00,0.39,0.39,0.00,0.37,0.00,0.44,0.57,90.00
20201120_09:36:44.10,99.9,99.9,999.9,001,0.73,-0.37,0.34,0.89,116.57,0.73,-0.37,0.34,0.89,116.57,0.37,-0.37,0.29,0.59,135.00,0.37,0.00,0.34,0.50,90.00,0.37,0.00,0.44,0.57,90.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.29,0.29,0.00,0.00,0.00,0.39,0.39,0.00,0.37,0.00,0.44,0.57,90.00
20201120_09:36:44.63,99.9,99.9,999.9,001,0.73,-0.37,0.34,0.89,116.57,0.73,-0.37,0.34,0.89,116.57,0.37,-0.37,0.29,0.59,135.00,0.37,0.00,0.34,0.50,90.00,0.37,0.00,0.44,0.57,90.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.29,0.29,0.00,0.00,0.00,0.39,0.39,0.00,0.37,0.00,0.44,0.57,90.00
20201120_09:36:45.16,99.9,99.9,999.9,001,0.37,-0.37,0.29,0.59,135.00,0.73,0.00,0.39,0.83,90.00,0.37,-0.37,0.29,0.59,135.00,0.37,0.00,0.34,0.50,90.00,0.37,0.00,0.44,0.57,90.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.29,0.29,0.00,0.00,0.00,0.39,0.39,0.00,0.37,0.00,0.44,0.57,90.00
20201120_09:36:45.68,99.9,99.9,999.9,001,0.73,-0.37,0.34,0.89,116.57,1.10,-0.37,0.49,1.26,108.43,0.73,-0.37,0.24,0.85,116.57,0.37,-0.37,0.39,0.65,135.00,0.37,-0.37,0.49,0.71,135.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,0.37,0.00,0.34,0.50,90.00,0.00,0.00,0.39,0.39,0.00,0.37,0.00,0.44,0.57,90.00
20201120_09:36:46.21,99.9,99.9,999.9,001,0.73,0.37,0.34,0.89,63.43,1.10,-0.37,0.49,1.26,108.43,0.73,-0.37,0.24,0.85,116.57,0.37,-0.37,0.39,0.65,135.00,0.00,-0.37,0.54,0.65,180.00,0.00,0.00,0.39,0.39,0.00,0.00,-0.37,0.44,0.57,180.00,0.37,-0.37,0.39,0.65,135.00,0.00,-0.37,0.44,0.57,180.00,0.37,-0.37,0.49,0.71,135.00
20201120_09:36:46.74,99.9,99.9,999.9,001,0.73,0.37,0.34,0.89,63.43,1.10,-0.37,0.49,1.26,108.43,0.73,-0.37,0.24,0.85,116.57,0.37,-0.37,0.39,0.65,135.00,0.37,-0.37,0.59,0.78,135.00,0.00,0.00,0.39,0.39,0.00,0.00,-0.37,0.44,0.57,180.00,0.37,-0.37,0.39,0.65,135.00,0.00,-0.37,0.44,0.57,180.00,0.73,-0.37,0.54,0.98,116.57
20201120_09:36:47.26,99.9,99.9,999.9,001,0.73,0.37,0.34,0.89,63.43,1.10,-0.37,0.49,1.26,108.43,0.73,0.00,0.29,0.79,90.00,0.37,-0.37,0.39,0.65,135.00,0.73,-0.37,0.64,1.04,116.57,0.00,0.00,0.39,0.39,0.00,0.00,-0.37,0.44,0.57,180.00,0.37,0.00,0.34,0.50,90.00,0.00,0.00,0.49,0.49,0.00,0.73,-0.37,0.54,0.98,116.57
20201120_09:36:47.79,99.9,99.9,999.9,001,0.37,0.37,0.29,0.59,45.00,1.10,0.00,0.44,1.18,90.00,0.73,0.00,0.29,0.79,90.00,0.37,0.00,0.34,0.50,90.00,0.37,0.00,0.64,0.73,90.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,0.37,0.37,0.49,0.71,45.00,0.73,-0.37,0.54,0.98,116.57
20201120_09:36:48.32,99.9,99.9,999.9,001,0.00,0.37,0.24,0.44,0.00,1.10,0.00,0.44,1.18,90.00,0.73,0.00,0.29,0.79,90.00,0.37,0.00,0.34,0.50,90.00,0.37,0.37,0.59,0.78,45.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,0.00,0.73,0.49,0.88,0.00,0.37,-0.37,0.49,0.71,135.00
20201120_09:36:48.84,99.9,99.9,999.9,001,0.37,0.37,0.29,0.59,45.00,1.46,0.00,0.39,1.51,90.00,0.73,0.00,0.29,0.79,90.00,0.37,-0.37,0.29,0.59,135.00,0.73,1.10,0.73,1.51,33.69,0.00,0.00,0.39,0.39,0.00,0.00,0.37,0.44,0.57,0.00,0.00,0.00,0.39,0.39,0.00,0.00,0.73,0.49,0.88,0.00,0.37,-0.37,0.49,0.71,135.00
20201120_09:36:49.37,99.9,99.9,999.9,001,0.37,0.37,0.29,0.59,45.00,1.46,0.00,0.39,1.51,90.00,0.73,0.00,0.29,0.79,90.00,0.37,-0.37,0.29,0.59,135.00,0.73,0.73,0.78,1.30,45.00,0.00,0.37,0.44,0.57,0.00,0.00,0.37,0.44,0.57,0.00,0.00,0.00,0.39,0.39,0.00,0.00,0.73,0.49,0.88,0.00,0.37,-0.37,0.49,0.71,135.00
20201120_09:36:49.90,99.9,99.9,999.9,001,0.37,0.37,0.29,0.59,45.00,1.83,0.00,0.44,1.88,90.00,0.73,0.00,0.29,0.79,90.00,0.73,0.00,0.29,0.79,90.00,0.37,0.73,0.73,1.10,26.57,0.00,0.37,0.44,0.57,0.00,0.37,0.37,0.39,0.65,45.00,0.00,0.00,0.39,0.39,0.00,0.00,0.73,0.49,0.88,0.00,0.37,0.00,0.54,0.65,90.00
20201120_09:36:50.43,99.9,99.9,999.9,001,0.37,0.37,0.29,0.59,45.00,2.19,0.00,0.39,2.23,90.00,0.73,0.00,0.29,0.79,90.00,0.73,0.00,0.29,0.79,90.00,0.37,0.73,0.73,1.10,26.57,0.00,0.37,0.44,0.57,0.00,0.37,0.37,0.39,0.65,45.00,0.37,0.00,0.34,0.50,90.00,0.00,0.73,0.49,0.88,0.00,0.00,0.00,0.49,0.49,0.00
20201120_09:36:50.95,99.9,99.9,999.9,001,0.37,0.37,0.29,0.59,45.00,1.83,0.00,0.44,1.88,90.00,0.73,0.37,0.24,0.85,63.43,0.37,0.00,0.34,0.50,90.00,0.37,0.73,0.73,1.10,26.57,0.00,0.00,0.39,0.39,0.00,0.37,0.37,0.49,0.71,45.00,0.00,0.00,0.39,0.39,0.00,-0.37,0.73,0.54,0.98,333.43,0.00,0.00,0.49,0.49,0.00
20201120_09:36:51.48,99.9,99.9,999.9,001,0.00,0.00,0.20,0.20,0.00,1.46,0.00,0.49,1.54,90.00,0.73,0.37,0.24,0.85,63.43,0.37,0.00,0.34,0.50,90.00,0.37,0.00,0.64,0.73,90.00,0.00,0.00,0.39,0.39,0.00,0.37,0.37,0.49,0.71,45.00,0.00,0.00,0.39,0.39,0.00,0.00,0.37,0.54,0.65,0.00,0.00,-0.37,0.44,0.57,180.00
20201120_09:36:52.01,99.9,99.9,999.9,001,0.37,0.00,0.24,0.44,90.00,1.83,0.00,0.44,1.88,90.00,0.73,0.37,0.24,0.85,63.43,0.73,0.00,0.29,0.79,90.00,0.73,-0.37,0.73,1.10,116.57,0.00,0.00,0.39,0.39,0.00,0.37,0.37,0.49,0.71,45.00,0.00,0.00,0.39,0.39,0.00,0.00,0.37,0.54,0.65,0.00,0.00,-0.37,0.44,0.57,180.00
20201120_09:36:52.53,99.9,99.9,999.9,001,-0.18,0.00,0.22,0.29,270.00,1.83,0.00,0.44,1.88,90.00,0.73,0.00,0.20,0.76,90.00,0.37,-0.37,0.39,0.65,135.00,0.00,-0.37,0.64,0.73,180.00,-0.37,0.00,0.44,0.57,270.00,0.37,0.37,0.49,0.71,45.00,-0.37,0.00,0.44,0.57,270.00,0.00,0.00,0.49,0.49,0.00,-0.37,-0.37,0.49,0.71,225.00
20201120_09:36:53.06,99.9,99.9,999.9,001,-0.37,0.00,0.24,0.44,270.00,1.83,0.00,0.44,1.88,90.00,0.73,0.00,0.20,0.76,90.00,0.37,-0.73,0.34,0.89,153.43,0.18,-0.73,0.71,1.04,165.96,-0.55,-0.37,0.56,0.87,236.31,0.00,0.37,0.54,0.65,0.00,-0.73,0.00,0.49,0.88,270.00,0.00,0.37,0.54,0.65,0.00,-0.37,-0.37,0.49,0.71,225.00
20201120_09:36:53.59,99.9,99.9,999.9,001,-0.37,0.00,0.24,0.44,270.00,1.83,0.00,0.44,1.88,90.00,0.73,0.00,0.29,0.79,90.00,0.37,-0.37,0.39,0.65,135.00,0.91,-0.73,0.81,1.42,128.66,-0.37,-0.37,0.59,0.78,225.00,0.00,0.37,0.54,0.65,0.00,-0.73,0.00,0.49,0.88,270.00,0.00,0.37,0.54,0.65,0.00,-0.37,-0.73,0.54,0.98,206.57
20201120_09:36:54.11,99.9,99.9,999.9,001,0.00,0.00,0.29,0.29,0.00,1.83,0.37,0.39,1.90,78.69,0.73,-0.37,0.24,0.85,116.57,0.37,-0.37,0.39,0.65,135.00,0.00,-0.37,0.73,0.82,180.00,-0.37,-0.37,0.59,0.78,225.00,0.00,0.37,0.54,0.65,0.00,-0.37,0.37,0.39,0.65,315.00,0.37,0.00,0.54,0.65,90.00,0.00,-0.73,0.59,0.94,180.00
20201120_09:36:54.64,99.9,99.9,999.9,001,-0.18,0.00,0.22,0.29,270.00,1.83,0.00,0.34,1.86,90.00,0.73,-0.37,0.24,0.85,116.57,0.73,0.00,0.29,0.79,90.00,0.37,-0.37,0.69,0.86,135.00,0.00,-0.37,0.54,0.65,180.00,0.00,0.37,0.54,0.65,0.00,-0.37,0.37,0.39,0.65,315.00,-0.37,0.00,0.44,0.57,270.00,0.37,0.00,0.44,0.57,90.00
20201120_09:36:55.17,99.9,99.9,999.9,001,-0.37,-0.37,0.29,0.59,225.00,1.83,-0.37,0.39,1.90,101.31,0.73,-0.37,0.24,0.85,116.57,0.37,0.00,0.34,0.50,90.00,0.37,0.00,0.64,0.73,90.00,0.00,-0.37,0.54,0.65,180.00,-0.37,0.37,0.49,0.71,315.00,0.00,0.37,0.34,0.50,0.00,-0.37,0.00,0.44,0.57,270.00,0.37,0.00,0.44,0.57,90.00
20201120_09:36:55.70,99.9,99.9,999.9,001,-0.37,0.00,0.24,0.44,270.00,1.83,-0.37,0.39,1.90,101.31,0.73,-0.37,0.24,0.85,116.57,0.37,-0.37,0.29,0.59,135.00,0.73,0.00,0.69,1.00,90.00,0.37,0.00,0.44,0.57,90.00,0.00,0.37,0.44,0.57,0.00,-0.18,0.00,0.37,0.41,270.00,-0.37,0.00,0.44,0.57,270.00,0.00,0.00,0.39,0.39,0.00
20201120_09:36:56.22,99.9,99.9,999.9,001,0.00,0.00,0.20,0.20,0.00,1.46,-0.37,0.34,1.55,104.04,0.73,-0.37,0.24,0.85,116.57,0.37,-0.37,0.29,0.59,135.00,0.73,0.37,0.64,1.04,63.43,0.37,0.00,0.44,0.57,90.00,0.00,0.37,0.44,0.57,0.00,-0.37,0.37,0.29,0.59,315.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00
20201120_09:36:56.75,99.9,99.9,999.9,001,0.37,0.00,0.24,0.44,90.00,1.46,-0.37,0.34,1.55,104.04,0.73,-0.37,0.24,0.85,116.57,0.37,-0.37,0.29,0.59,135.00,1.10,0.37,0.59,1.30,71.57,0.37,0.00,0.44,0.57,90.00,0.00,0.00,0.39,0.39,0.00,-0.37,0.37,0.29,0.59,315.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00
20201120_09:36:57.28,99.9,99.9,999.9,001,0.37,0.00,0.24,0.44,90.00,1.46,-0.37,0.34,1.55,104.04,0.73,-0.37,0.24,0.85,116.57,0.37,0.00,0.34,0.50,90.00,1.10,0.37,0.59,1.30,71.57,0.00,0.00,0.39,0.39,0.00,0.00,0.37,0.44,0.57,0.00,-0.37,0.37,0.29,0.59,315.00,0.00,0.37,0.44,0.57,0.00,0.00,0.00,0.39,0.39,0.00
20201120_09:36:57.80,99.9,99.9,999.9,001,0.37,-0.37,0.29,0.59,135.00,1.83,-0.37,0.29,1.89,101.31,0.73,-0.37,0.24,0.85,116.57,0.37,0.00,0.34,0.50,90.00,1.10,0.37,0.69,1.34,71.57,0.37,0.00,0.44,0.57,90.00,0.00,0.73,0.49,0.88,0.00,-0.37,0.00,0.34,0.50,270.00,0.00,0.37,0.44,0.57,0.00,0.00,0.00,0.39,0.39,0.00
20201120_09:36:58.33,99.9,99.9,999.9,001,0.37,-0.37,0.29,0.59,135.00,1.83,-0.37,0.29,1.89,101.31,0.73,0.00,0.29,0.79,90.00,0.73,0.00,0.29,0.79,90.00,0.73,1.46,0.78,1.81,26.57,0.37,0.00,0.44,0.57,90.00,-0.37,0.37,0.49,0.71,315.00,-0.37,0.00,0.34,0.50,270.00,0.00,0.37,0.44,0.57,0.00,0.00,0.37,0.44,0.57,0.00
20201120_09:36:58.86,99.9,99.9,999.9,001,0.37,-0.37,0.29,0.59,135.00,1.83,-0.73,0.34,2.00,111.80,0.37,-0.37,0.20,0.55,135.00,0.73,0.00,0.29,0.79,90.00,0.73,0.37,0.73,1.10,63.43,0.00,0.00,0.39,0.39,0.00,-0.37,0.00,0.44,0.57,270.00,0.00,0.00,0.39,0.39,0.00,0.00,0.37,0.44,0.57,0.00,0.73,0.37,0.54,0.98,63.43
20201120_09:36:59.38,99.9,99.9,999.9,001,0.37,-0.37,0.29,0.59,135.00,1.46,-0.37,0.44,1.57,104.04,0.37,-0.37,0.20,0.55,135.00,0.37,-0.37,0.29,0.59,135.00,0.73,0.37,0.73,1.10,63.43,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,0.00,0.37,0.44,0.57,0.00,0.00,0.37,0.44,0.57,0.00
20201120_09:36:59.91,99.9,99.9,999.9,001,0.37,-0.37,0.29,0.59,135.00,1.46,-0.73,0.39,1.68,116.57,0.37,-0.37,0.20,0.55,135.00,0.37,-0.37,0.29,0.59,135.00,1.10,0.73,0.73,1.51,56.31,0.37,0.00,0.44,0.57,90.00,0.00,0.00,0.39,0.39,0.00,0.00,0.73,0.39,0.83,0.00,0.00,0.00,0.49,0.49,0.00,0.00,0.37,0.44,0.57,0.00
20201120_09:37:00.44,99.9,99.9,999.9,001,0.37,0.00,0.24,0.44,90.00,1.46,-0.73,0.39,1.68,116.57,0.37,-0.37,0.20,0.55,135.00,0.37,-0.73,0.34,0.89,153.43,0.73,0.37,0.83,1.17,63.43,0.37,0.00,0.44,0.57,90.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.49,0.49,0.00,0.00,0.37,0.44,0.57,0.00
20201120_09:37:00.97,99.9,99.9,999.9,001,0.37,0.00,0.24,0.44,90.00,1.83,-0.73,0.34,2.00,111.80,0.00,-0.37,0.24,0.44,180.00,0.37,-0.73,0.34,0.89,153.43,0.73,0.00,0.78,1.07,90.00,0.37,0.00,0.44,0.57,90.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.49,0.49,0.00,0.37,0.37,0.49,0.71,45.00
20201120_09:37:01.49,99.9,99.9,999.9,001,0.00,0.00,0.29,0.29,0.00,1.83,-0.37,0.39,1.90,101.31,0.37,-0.37,0.29,0.59,135.00,0.37,-0.73,0.34,0.89,153.43,0.37,0.00,0.83,0.91,90.00,0.37,0.00,0.44,0.57,90.00,-0.37,0.00,0.44,0.57,270.00,0.00,0.00,0.39,0.39,0.00,-0.37,0.00,0.54,0.65,270.00,0.37,0.37,0.49,0.71,45.00
20201120_09:37:02.02,99.9,99.9,999.9,001,0.00,0.00,0.29,0.29,0.00,1.10,-0.73,0.34,1.36,123.69,0.37,-0.37,0.20,0.55,135.00,0.37,-1.10,0.29,1.19,161.57,0.37,0.00,0.83,0.91,90.00,0.00,0.00,0.39,0.39,0.00,-0.73,0.00,0.39,0.83,270.00,0.00,0.00,0.39,0.39,0.00,-0.37,0.00,0.54,0.65,270.00,0.00,0.37,0.44,0.57,0.00
20201120_09:37:02.55,99.9,99.9,999.9,001,0.00,0.00,0.29,0.29,0.00,1.10,-0.37,0.29,1.19,108.43,0.37,-0.37,0.20,0.55,135.00,0.37,-0.37,0.20,0.55,135.00,0.73,0.00,0.88,1.15,90.00,0.00,0.00,0.39,0.39,0.00,-0.37,0.00,0.44,0.57,270.00,0.00,0.00,0.39,0.39,0.00,-0.37,0.00,0.54,0.65,270.00,0.00,0.73,0.49,0.88,0.00
20201120_09:37:03.07,99.9,99.9,999.9,001,0.37,0.00,0.24,0.44,90.00,1.10,0.00,0.24,1.12,90.00,0.37,-0.73,0.15,0.83,153.43,0.00,-0.37,0.24,0.44,180.00,0.73,0.37,0.83,1.17,63.43,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,-0.37,0.37,0.49,0.71,315.00,0.00,0.73,0.49,0.88,0.00
20201120_09:37:03.60,99.9,99.9,999.9,001,-0.37,0.00,0.24,0.44,270.00,1.46,0.00,0.29,1.49,90.00,0.00,-0.73,0.20,0.76,180.00,0.00,-0.37,0.24,0.44,180.00,0.00,0.37,0.73,0.82,0.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,-0.37,0.37,0.49,0.71,315.00,0.73,0.73,0.59,1.19,45.00
20201120_09:37:04.13,99.9,99.9,999.9,001,0.00,0.00,0.20,0.20,0.00,1.46,0.00,0.29,1.49,90.00,0.37,-0.37,0.29,0.59,135.00,0.00,-0.37,0.24,0.44,180.00,0.73,0.37,0.83,1.17,63.43,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,-0.73,0.37,0.54,0.98,296.57,0.00,0.73,0.49,0.88,0.00
20201120_09:37:04.65,99.9,99.9,999.9,001,0.00,0.00,0.20,0.20,0.00,1.83,0.00,0.34,1.86,90.00,0.37,-0.37,0.29,0.59,135.00,0.00,-0.37,0.24,0.44,180.00,0.73,0.00,0.88,1.15,90.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,-0.73,0.37,0.54,0.98,296.57,0.00,0.73,0.49,0.88,0.00
20201120_09:37:05.18,99.9,99.9,999.9,001,0.00,0.00,0.20,0.20,0.00,1.83,-0.37,0.39,1.90,101.31,0.73,-0.37,0.24,0.85,116.57,0.00,-1.10,0.34,1.15,180.00,0.73,0.00,0.88,1.15,90.00,0.00,0.00,0.39,0.39,0.00,0.00,0.00,0.39,0.39,0.00,-0.37,0.00,0.44,0.57,270.00,-0.73,0.00,0.49,0.88,270.00,-0.73,0.37,0.54,0.98,296.57
20201120_09:37:05.71,99.9,99.9,999.9,001,-0.37,0.00,0.24,0.44,270.00,1.83,-0.37,0.39,1.90,101.31,0.73,0.00,0.29,0.79,90.00,0.00,-1.10,0.24,1.12,180.00,-0.37,0.00,0.83,0.91,270.00,0.00,-0.37,0.44,0.57,180.00,0.37,0.00,0.44,0.57,90.00,-0.37,-0.73,0.44,0.93,206.57,-0.73,-0.37,0.54,0.98,243.43,-0.73,0.00,0.59,0.94,270.00
20201120_09:37:06.24,99.9,99.9,999.9,001,0.00,0.00,0.20,0.20,0.00,2.19,-0.73,0.39,2.34,108.43,1.83,0.00,0.15,1.83,90.00,0.00,-1.10,0.24,1.12,180.00,-0.37,0.00,0.54,0.65,270.00,0.00,-0.37,0.44,0.57,180.00,0.00,0.00,0.49,0.49,0.00,-0.37,0.37,0.59,0.78,315.00,-1.10,-0.37,0.59,1.30,251.57,-0.73,-0.37,0.54,0.98,243.43
20201120_09:37:06.76,99.9,99.9,999.9,001,0.00,0.00,0.20,0.20,0.00,2.19,-0.73,0.39,2.34,108.43,1.83,0.00,0.15,1.83,90.00,0.00,-0.73,0.29,0.79,180.00,0.73,0.00,0.69,1.00,90.00,0.00,-0.37,0.44,0.57,180.00,0.00,0.00,0.49,0.49,0.00,-3.47,0.37,1.00,3.63,276.01,-1.10,-0.37,0.59,1.30,251.57,-0.73,0.00,0.59,0.94,270.00
20201120_09:37:07.29,99.9,99.9,999.9,001,0.00,0.00,0.20,0.20,0.00,2.19,-1.10,0.44,2.49,116.57,0.73,-0.73,0.29,1.07,135.00,0.37,-1.10,0.39,1.22,161.57,0.00,0.00,0.88,0.88,0.00,-0.18,-0.37,0.42,0.58,206.57,0.37,-0.37,0.59,0.78,135.00,-3.11,0.37,1.05,3.30,276.71,-1.10,-0.37,0.59,1.30,251.57,-0.73,-0.37,0.54,0.98,243.43
20201120_09:37:07.82,99.9,99.9,999.9,001,0.00,-0.37,0.24,0.44,180.00,2.19,-1.10,0.44,2.49,116.57,0.73,-0.73,0.29,1.07,135.00,0.37,-1.10,0.39,1.22,161.57,0.00,0.00,0.88,0.88,0.00,0.00,-0.37,0.44,0.57,180.00,0.37,-0.37,0.59,0.78,135.00,-3.66,-0.73,0.88,3.83,258.69,-1.10,-0.37,0.59,1.30,251.57,-0.73,-0.37,0.54,0.98,243.43
